country,topic_l3,status,2024_resolution_count,2025_resolution_count,resolution_count_change,2024_recorded_vote_count,2025_recorded_vote_count,recorded_vote_count_change,2024_not_recorded_count,2025_not_recorded_count,not_recorded_count_change,2024_country_missing_count,2025_country_missing_count,country_missing_count_change,2024_unknown_vote_count,2025_unknown_vote_count,unknown_vote_count_change,2024_yes_count,2025_yes_count,yes_count_change,2024_yes_pct,2025_yes_pct,yes_pct_change_pp,2024_abstain_count,2025_abstain_count,abstain_count_change,2024_abstain_pct,2025_abstain_pct,abstain_pct_change_pp,2024_no_count,2025_no_count,no_count_change,2024_no_pct,2025_no_pct,no_pct_change_pp,abs_yes_pct_change_pp
CPV,COMMUNICATION TECHNOLOGY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,COMMUNITY PARTICIPATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,COMPUTER NETWORKS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,CONSUMERS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,CONVENTIONAL DISARMAMENT,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,COOPERATIVE MOVEMENTS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,COVID-19,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,CRIME PREVENTION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,CROP MANAGEMENT,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,CUBA SITUATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,CULTURAL COOPERATION,NEW_IN_2025,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,,,,
CPV,CULTURAL DEVELOPMENT,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,CULTURAL DIVERSITY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,CYBERSPACE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,DEBT MANAGEMENT,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,DECLARATIONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,DECONTAMINATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,DEVELOPMENT ASPECTS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,DIPLOMATS' SECURITY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,DISARMAMENT-DEVELOPMENT LINK,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,DISCRIMINATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,DISCRIMINATORY TRADE PRACTICES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,DISEASE PREVENTION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,DISEASES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,DISPLACED PERSONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,DRINKING WATER,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,ECONOMIC ASPECTS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,ECONOMIC COOPERATION AMONG DEVELOPING COUNTRIES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,EDUCATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,EMPLOYMENT POLICY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,ENVIRONMENTAL FINANCING,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,ENVIRONMENTAL LAW,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,ETHNIC AND RACIAL GROUPS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,EUROPEAN SECURITY AND COOPERATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,EXCLUSIVE ECONOMIC ZONE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,EXPORT RESTRICTIONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,FACT-FINDING MISSIONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,FAMILY LAW,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,FINANCE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,FINANCIAL FLOWS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,FINANCIAL INCLUSION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,FISCAL POLICY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,FLORA,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,FOOD SECURITY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,FOREIGN POLICY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,FOREIGN TRADE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,FOREST CONSERVATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,FRANCOPHONIE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,FREEDOM OF EXPRESSION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,GEOGRAPHY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,HEALTH POLICY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,HEALTH PROGRAMMES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,HOMELESS PERSONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,INFORMATION DISSEMINATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,INFORMATION EXCHANGE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,INFORMATION TECHNOLOGY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,INLAND TRANSPORT,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,INTERNATIONAL ECONOMIC LAW,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,INTERNATIONAL FINANCE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,INTERNATIONAL HUMANITARIAN LAW,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,INTERNATIONAL MONETARY SYSTEM,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,INVESTMENT POLICY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,LAND,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,LAND-BASED RESOURCES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,LANDLOCKED DEVELOPING COUNTRIES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,LAW,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,LEGAL STATUS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,LEGISLATIVE BODIES,NEW_IN_2025,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,,,,
CPV,LIVING CONDITIONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,LIVING MARINE RESOURCES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,MARINE POLLUTION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,MENTAL STRESS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,MIGRANT WORKERS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,MIGRANT WORKERS' FAMILIES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,MOUNTAIN AREAS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,NEW TECHNOLOGIES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,NON-COMMUNICABLE DISEASES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,NON-NUCLEAR-WEAPON STATES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,NUCLEAR ACCIDENTS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,NUCLEAR MATERIALS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,NUTRITION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,PEACE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,PERSONS WITH DISABILITIES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,POLITICAL REPRESENTATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,POLITICAL VIOLENCE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,POVERTY MITIGATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,PUBLIC DEBT,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,REFUGEES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,REGIONAL ORGANIZATIONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,REGIONAL SECURITY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,RELIGIOUS FREEDOM,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,RIGHT TO DRINKING WATER,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,RIGHT TO FOOD,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,RIGHT TO HEALTH,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,RIGHTS OF THE CHILD,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,RURAL AREAS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,RURAL WOMEN,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,SCIENCE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,SETTLEMENT PLANNING,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,SMALL STATES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,SOCIAL INTEGRATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,SOCIAL POLICY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,SOVEREIGNTY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,SPACE LAW,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,SPACE WEAPONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,SPECIAL MISSIONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,STATISTICS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,TAXATION,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,TECHNOLOGICAL CHANGE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,TRADE POLICY,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,TRADE RESTRICTIONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,TRAFFICKING IN PERSONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,TRANSIT,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,TRANSPARENCY IN ARMAMENTS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,TREATY COMPLIANCE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,TREATY-MONITORING BODIES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,WATER,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,WILDLIFE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,WOMEN,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,WOMEN MIGRANT WORKERS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,WORLD WAR (1939-1945),NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,YOUNG WORKERS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,ZONES OF PEACE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
CPV,ABUSE OF POWER,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,ADMINISTRATIVE LAW,DROPPED_FROM_2024,1,0,-1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,,,,
CPV,ANTI-APARTHEID MOVEMENTS,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,"ANTI-SATELLITE SYSTEMS, POLITICAL AND LEGAL QUESTIONS, INTERNATIONAL LAW, SPACE LAW, SCIENCE AND TECHNOLOGY, SPACE SCIENCES, OUTER SPACE",DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,"ANTI-SATELLITE SYSTEMS, POLITICAL AND LEGAL QUESTIONS, INTERNATIONAL RELATIONS, DIPLOMACY, SCIENCE AND TECHNOLOGY, SPACE SCIENCES, SPACE DEBRIS",DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,APARTHEID,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,ARMS EMBARGO,DROPPED_FROM_2024,7,0,-7,6,0,-6,1,0,-1,0,0,0,0,0,0,6,0,-6,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,ARMS LIMITATION,DROPPED_FROM_2024,2,0,-2,2,0,-2,0,0,0,0,0,0,0,0,0,2,0,-2,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,AUTHORITARIANISM,DROPPED_FROM_2024,2,0,-2,2,0,-2,0,0,0,0,0,0,0,0,0,2,0,-2,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,BALLISTIC MISSILES,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,BILATERAL TRADE AGREEMENTS,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,BIOLOGICAL MONITORING,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,BOSNIA AND HERZEGOVINA SITUATION,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,BUDGET DEFICITS,DROPPED_FROM_2024,1,0,-1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,,,,
CPV,CAPITAL PUNISHMENT,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,CEASEFIRES,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,CHARITIES,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,DEBT RELIEF,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
CPV,DEPLETED URANIUM,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
